YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-01,WEEKDAY,8,TRAIN,EW14/NS26,4785,124305
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,NS3,5190,8128
2023-01,WEEKDAY,19,TRAIN,NS3,9917,26681
2023-01,WEEKDAY,13,TRAIN,PE3,5307,5474
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,PE3,2931,2474
2023-01,WEEKDAY,19,TRAIN,BP10,1818,5940
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,BP10,857,1718
2023-01,WEEKDAY,10,TRAIN,PW7,1347,1001
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,PW7,1347,702
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,EW2/DT32,12500,8998
2023-01,WEEKDAY,8,TRAIN,EW2/DT32,63912,33316
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,DT21,1820,2118
2023-01,WEEKDAY,11,TRAIN,DT21,3091,4943
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,NE5,3538,3373
2023-01,WEEKDAY,15,TRAIN,NE5,5021,4925
2023-01,WEEKDAY,21,TRAIN,NS16,18321,33341
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,NS16,9911,16830
2023-01,WEEKDAY,20,TRAIN,NS16,19797,36858
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,NS16,10909,17019
2023-01,WEEKDAY,14,TRAIN,PW1,527,1037
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,PW1,600,669
2023-01,WEEKDAY,22,TRAIN,NS23,20499,3676
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,NS23,11309,2356
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,CC27,933,453
2023-01,WEEKDAY,16,TRAIN,CC27,3764,920
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,CC12,591,1320
2023-01,WEEKDAY,21,TRAIN,CC12,1287,2755
2023-01,WEEKDAY,0,TRAIN,PE3,33,392
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,PE3,34,252
2023-01,WEEKDAY,6,TRAIN,NS27/CE2/TE20,307,2951
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,NS27/CE2/TE20,784,332
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,CC23,1236,583
2023-01,WEEKDAY,20,TRAIN,CC23,7710,1140
2023-01,WEEKDAY,22,TRAIN,DT10/TE11,1600,2333
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,DT10/TE11,982,1583
2023-01,WEEKDAY,13,TRAIN,NS2,15500,15311
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,NS2,11457,10502
2023-01,WEEKDAY,13,TRAIN,PW5,5904,2191
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,PW5,1563,1210
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,CC16,1180,1592
2023-01,WEEKDAY,7,TRAIN,CC16,8082,20242
2023-01,WEEKDAY,16,TRAIN,NE13,14724,16180
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,NE13,8087,8222
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,NE15,6261,6707
2023-01,WEEKDAY,15,TRAIN,NE15,7513,13087
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,NE1/CC29,8079,30177
2023-01,WEEKDAY,11,TRAIN,NE1/CC29,10559,32810
2023-01,WEEKDAY,13,TRAIN,NE8,15944,14827
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,NE8,12663,15955
2023-01,WEEKDAY,21,TRAIN,EW26,6165,23761
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,EW26,4493,12720
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,TE1,790,1511
2023-01,WEEKDAY,20,TRAIN,TE1,3107,1763
2023-01,WEEKDAY,23,TRAIN,CC25,586,1126
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,CC25,364,762
2023-01,WEEKDAY,13,TRAIN,NE9,15783,13271
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,NE9,9769,7144
2023-01,WEEKDAY,0,TRAIN,TE1,0,236
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,TE1,7,220
2023-01,WEEKDAY,8,TRAIN,NS10,65123,25460
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,NS10,16400,7850
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,DT21,16,0
2023-01,WEEKDAY,5,TRAIN,DT21,56,0
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,NE12/CC13,10375,5902
2023-01,WEEKDAY,7,TRAIN,NE12/CC13,68019,41131
2023-01,WEEKDAY,17,TRAIN,SW3,1714,2786
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,SW3,1027,1073
2023-01,WEEKDAY,0,TRAIN,EW30,5,74
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,EW30,1,127
2023-01,WEEKDAY,21,TRAIN,DT18,6525,1304
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,DT18,1589,748
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,DT34,1073,1084
2023-01,WEEKDAY,14,TRAIN,DT34,1566,2469
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,EW5,14170,17534
2023-01,WEEKDAY,17,TRAIN,EW5,30307,35656
2023-01,WEEKDAY,7,TRAIN,TE5,6394,1532
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,TE5,691,400
2023-01,WEEKDAY,15,TRAIN,BP5,1532,1258
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,BP5,890,689
2023-01,WEEKDAY,22,TRAIN,TE14/NS22,35297,4733
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,TE14/NS22,21107,3458
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,NS2,10420,11120
2023-01,WEEKDAY,15,TRAIN,NS2,15848,19202
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,CC7,2502,3025
2023-01,WEEKDAY,18,TRAIN,CC7,8552,8920
2023-01,WEEKDAY,0,TRAIN,SW4,5,192
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,SW4,17,111
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,BP7,313,551
2023-01,WEEKDAY,16,TRAIN,BP7,679,1232
2023-01,WEEKDAY,20,TRAIN,DT22,5376,5839
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,DT22,6633,3494
2023-01,WEEKDAY,8,TRAIN,DT24,8479,5229
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,DT24,1678,1040
2023-01,WEEKDAY,10,TRAIN,PE4,1119,441
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,PE4,812,512
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,DT30,244,6
2023-01,WEEKDAY,5,TRAIN,DT30,1288,103
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,TE19,369,506
2023-01,WEEKDAY,10,TRAIN,TE19,755,2752
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,BP3,1508,1498
2023-01,WEEKDAY,15,TRAIN,BP3,1991,3206
2023-01,WEEKDAY,20,TRAIN,NS23,23894,9104
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,NS23,13825,5798
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,NS23,194,125
2023-01,WEEKDAY,0,TRAIN,NS23,253,120
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,NS18,1603,5789
2023-01,WEEKDAY,22,TRAIN,NS18,2560,10043
2023-01,WEEKDAY,7,TRAIN,NE13,24634,16589
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,NE13,4386,4135
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,EW26,10602,14095
2023-01,WEEKDAY,18,TRAIN,EW26,33277,52416
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,SW1,536,376
2023-01,WEEKDAY,9,TRAIN,SW1,1380,1941
2023-01,WEEKDAY,12,TRAIN,NS12,7586,5217
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,NS12,6860,4098
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,DT18,1403,1569
2023-01,WEEKDAY,19,TRAIN,DT18,15477,3728
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,CC24,27,96
2023-01,WEEKDAY,0,TRAIN,CC24,49,78
2023-01,WEEKDAY,13,TRAIN,TE5,1655,2141
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,TE5,1186,1110
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,BP13,739,481
2023-01,WEEKDAY,12,TRAIN,BP13,1018,630
2023-01,WEEKDAY,5,TRAIN,SE3,1238,36
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,SE3,260,3
2023-01,WEEKDAY,0,TRAIN,NE5,51,25
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,NE5,130,56
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,EW10,5399,5779
2023-01,WEEKDAY,19,TRAIN,EW10,6071,13438
2023-01,WEEKDAY,17,TRAIN,NS5,26653,37047
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,NS5,11098,12874
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,EW4,5851,7076
2023-01,WEEKDAY,18,TRAIN,EW4,21366,18648
2023-01,WEEKDAY,17,TRAIN,CC24,44111,6962
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,CC24,3486,1791
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,CC6,4741,3159
2023-01,WEEKDAY,19,TRAIN,CC6,6173,6420
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,CC10/DT26,3900,4242
2023-01,WEEKDAY,8,TRAIN,CC10/DT26,16598,30401
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,NS9/TE2,21168,27011
2023-01,WEEKDAY,18,TRAIN,NS9/TE2,50607,98484
2023-01,WEEKDAY,14,TRAIN,NS3,10368,12464
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,NS3,7570,7029
2023-01,WEEKDAY,11,TRAIN,NS5,16731,9176
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,NS5,13479,7147
2023-01,WEEKDAY,16,TRAIN,NS16,27892,35867
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,NS16,16104,19773
2023-01,WEEKDAY,5,TRAIN,SE5,679,257
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,SE5,231,52
2023-01,WEEKDAY,12,TRAIN,DT23,1695,1545
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,DT23,1042,833
2023-01,WEEKDAY,20,TRAIN,EW10,4093,9082
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,EW10,4375,5068
2023-01,WEEKDAY,21,TRAIN,TE22,2151,619
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,TE22,2767,882
2023-01,WEEKDAY,20,TRAIN,NE17/PTC,19821,30068
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,NE17/PTC,13176,15866
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,NE9,10243,6373
2023-01,WEEKDAY,10,TRAIN,NE9,15240,10229
2023-01,WEEKDAY,20,TRAIN,DT29,2045,6440
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,DT29,1381,3198
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,CC8,1510,2131
2023-01,WEEKDAY,22,TRAIN,CC8,2156,3776
2023-01,WEEKDAY,17,TRAIN,DT28,15761,8492
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,DT28,4848,4002
2023-01,WEEKDAY,0,TRAIN,EW24/NS1,838,1496
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,EW24/NS1,704,1510
2023-01,WEEKDAY,5,TRAIN,DT5,1069,197
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,DT5,220,35
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,DT29,2512,2076
2023-01,WEEKDAY,14,TRAIN,DT29,2995,3564
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,NE9,7183,5345
2023-01,WEEKDAY,8,TRAIN,NE9,24168,24442
2023-01,WEEKDAY,20,TRAIN,CC26,3466,1588
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,CC26,1031,1055
2023-01,WEEKDAY,14,TRAIN,BP12,2612,1470
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,BP12,954,720
2023-01,WEEKDAY,8,TRAIN,BP10,5179,2109
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,BP10,1205,936
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,NE8,146,270
2023-01,WEEKDAY,0,TRAIN,NE8,99,256
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,DT18,1542,1711
2023-01,WEEKDAY,13,TRAIN,DT18,5439,6405
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,TE13,265,158
2023-01,WEEKDAY,23,TRAIN,TE13,382,195
2023-01,WEEKDAY,0,TRAIN,DT6,20,216
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,DT6,16,146
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,CC28,1769,834
2023-01,WEEKDAY,9,TRAIN,CC28,3740,3060
2023-01,WEEKDAY,23,TRAIN,CC20,257,826
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,CC20,216,512
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,EW9,9036,8576
2023-01,WEEKDAY,15,TRAIN,EW9,12893,10061
2023-01,WEEKDAY,8,TRAIN,EW33,2239,6437
2023-01,WEEKENDS/HOLIDAY,8,TRAIN,EW33,1620,1322
2023-01,WEEKDAY,5,TRAIN,NS16,13650,1909
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,NS16,3331,316
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,DT27,439,1587
2023-01,WEEKDAY,23,TRAIN,DT27,671,1974
2023-01,WEEKDAY,17,TRAIN,SE3,2010,3214
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,SE3,1377,1269
2023-01,WEEKDAY,0,TRAIN,NS12,238,1471
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,NS12,228,965
2023-01,WEEKDAY,16,TRAIN,NE15,8181,14123
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,NE15,6459,7159
2023-01,WEEKDAY,20,TRAIN,TE18,4629,1715
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,TE18,3303,1477
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,EW12/DT14,27463,32312
2023-01,WEEKDAY,14,TRAIN,EW12/DT14,32576,34579
2023-01,WEEKDAY,12,TRAIN,CC20,3881,2702
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,CC20,2451,1661
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,DT24,1744,2061
2023-01,WEEKDAY,18,TRAIN,DT24,5545,8424
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,EW30,2407,718
2023-01,WEEKDAY,17,TRAIN,EW30,14855,752
2023-01,WEEKDAY,18,TRAIN,TE8,8416,9602
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,TE8,3650,3410
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,SW7,1433,733
2023-01,WEEKDAY,11,TRAIN,SW7,2044,1128
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,NE7/DT12,16197,5895
2023-01,WEEKDAY,21,TRAIN,NE7/DT12,15727,8053
2023-01,WEEKDAY,11,TRAIN,CE1/DT16,7734,18561
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,CE1/DT16,6228,20284
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,BP11,596,42
2023-01,WEEKDAY,5,TRAIN,BP11,2994,204
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,CC8,3479,3397
2023-01,WEEKDAY,17,TRAIN,CC8,9881,7286
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,CC5,627,531
2023-01,WEEKDAY,23,TRAIN,CC5,1037,806
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,PE6,3204,2640
2023-01,WEEKDAY,13,TRAIN,PE6,5184,6322
2023-01,WEEKDAY,20,TRAIN,NS14,10343,26997
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,NS14,6396,12392
2023-01,WEEKDAY,5,TRAIN,CC28,1076,39
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,CC28,267,13
2023-01,WEEKDAY,11,TRAIN,TE3,3401,1367
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,TE3,3423,1271
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,EW33,1683,658
2023-01,WEEKDAY,11,TRAIN,EW33,1269,921
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,CC25,1801,2117
2023-01,WEEKDAY,7,TRAIN,CC25,6537,9340
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,TE1,1078,778
2023-01,WEEKDAY,15,TRAIN,TE1,22428,1285
2023-01,WEEKDAY,13,TRAIN,DT21,3439,4438
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,DT21,2003,2512
2023-01,WEEKDAY,22,TRAIN,NS8,4394,9766
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,NS8,3224,5217
2023-01,WEEKDAY,23,TRAIN,CC3,2752,161
2023-01,WEEKENDS/HOLIDAY,23,TRAIN,CC3,1678,144
2023-01,WEEKDAY,0,TRAIN,DT23,32,57
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,DT23,26,51
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,DT22,1294,912
2023-01,WEEKDAY,6,TRAIN,DT22,4271,2108
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,EW26,12340,13542
2023-01,WEEKDAY,17,TRAIN,EW26,30826,35418
2023-01,WEEKDAY,21,TRAIN,EW8/CC9,30333,14153
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,EW8/CC9,15537,7951
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,EW9,4871,7470
2023-01,WEEKDAY,22,TRAIN,EW9,5843,11834
2023-01,WEEKDAY,20,TRAIN,EW17,11485,17165
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,EW17,6496,8385
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,NS21/DT11,20859,19851
2023-01,WEEKDAY,12,TRAIN,NS21/DT11,30644,26168
2023-01,WEEKDAY,13,TRAIN,NS14,16821,13588
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,NS14,11200,9160
2023-01,WEEKDAY,22,TRAIN,EW23,13485,18481
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,EW23,7134,11790
2023-01,WEEKDAY,22,TRAIN,NE8,13557,9718
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,NE8,13403,5849
2023-01,WEEKDAY,9,TRAIN,NS23,4987,24831
2023-01,WEEKENDS/HOLIDAY,9,TRAIN,NS23,2254,8909
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,SE1,2109,976
2023-01,WEEKDAY,10,TRAIN,SE1,2784,1223
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,SE1,736,1762
2023-01,WEEKDAY,20,TRAIN,SE1,1037,3884
2023-01,WEEKDAY,7,TRAIN,PE7,8397,4873
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,PE7,1043,593
2023-01,WEEKDAY,17,TRAIN,NE10,16748,13251
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,NE10,7072,6049
2023-01,WEEKDAY,21,TRAIN,DT2,269,1053
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,DT2,206,459
2023-01,WEEKDAY,7,TRAIN,NE1/CC29,10566,33295
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,NE1/CC29,4186,11576
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,DT30,1864,3058
2023-01,WEEKDAY,19,TRAIN,DT30,2775,10998
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,TE19,635,342
2023-01,WEEKDAY,20,TRAIN,TE19,2613,605
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,EW1,5114,11538
2023-01,WEEKDAY,20,TRAIN,EW1,7013,24138
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,BP3,1,0
2023-01,WEEKDAY,16,TRAIN,BP12,2376,1585
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,BP12,1016,705
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,BP7,300,545
2023-01,WEEKDAY,15,TRAIN,BP7,1115,997
2023-01,WEEKDAY,12,TRAIN,EW3,11700,9714
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,EW3,6989,6230
2023-01,WEEKDAY,11,TRAIN,SE4,3303,1985
2023-01,WEEKENDS/HOLIDAY,11,TRAIN,SE4,2165,1309
2023-01,WEEKDAY,13,TRAIN,CC2,2256,3421
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,CC2,1257,1676
2023-01,WEEKDAY,13,TRAIN,CC5,2063,2549
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,CC5,1411,1997
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,CC14,170,68
2023-01,WEEKDAY,5,TRAIN,CC14,550,180
2023-01,WEEKDAY,16,TRAIN,CE1/DT16,17920,16108
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,CE1/DT16,22448,19456
2023-01,WEEKDAY,13,TRAIN,SW3,5444,2384
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,SW3,1012,992
2023-01,WEEKDAY,5,TRAIN,EW14/NS26,735,1419
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,EW14/NS26,465,75
2023-01,WEEKDAY,15,TRAIN,EW10,4900,6418
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,EW10,5178,5667
2023-01,WEEKDAY,5,TRAIN,BP8,1182,814
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,BP8,287,79
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,SE5,942,1176
2023-01,WEEKDAY,15,TRAIN,SE5,3440,2322
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,DT8,1069,1350
2023-01,WEEKDAY,16,TRAIN,DT8,7459,2938
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,SW2,2132,1280
2023-01,WEEKDAY,10,TRAIN,SW2,2708,1265
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,NE14,3409,11852
2023-01,WEEKDAY,22,TRAIN,NE14,5619,21267
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,EW26,6467,13190
2023-01,WEEKDAY,20,TRAIN,EW26,10613,27729
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,CC20,1682,1736
2023-01,WEEKDAY,14,TRAIN,CC20,5994,3296
2023-01,WEEKDAY,5,TRAIN,NS12,3964,420
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,NS12,852,100
2023-01,WEEKENDS/HOLIDAY,18,TRAIN,CC11,4750,3837
2023-01,WEEKDAY,18,TRAIN,CC11,46860,10449
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,CE1/DT16,1953,293
2023-01,WEEKDAY,0,TRAIN,CE1/DT16,486,227
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,BP3,1676,1579
2023-01,WEEKDAY,14,TRAIN,BP3,2105,3540
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,PW4,2621,2755
2023-01,WEEKDAY,16,TRAIN,PW4,3067,4580
2023-01,WEEKDAY,5,TRAIN,NS25/EW13,346,676
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,NS25/EW13,83,149
2023-01,WEEKENDS/HOLIDAY,7,TRAIN,NS5,8686,3611
2023-01,WEEKDAY,7,TRAIN,NS5,71332,30009
2023-01,WEEKDAY,17,TRAIN,EW14/NS26,67965,12721
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,EW14/NS26,6795,6157
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,SE2,2032,2208
2023-01,WEEKDAY,16,TRAIN,SE2,2934,5014
2023-01,WEEKDAY,15,TRAIN,CC11,9933,5008
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,CC11,4562,2938
2023-01,WEEKDAY,0,TRAIN,DT31,42,520
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,DT31,32,340
2023-01,WEEKENDS/HOLIDAY,10,TRAIN,PE5,2762,989
2023-01,WEEKDAY,10,TRAIN,PE5,3739,1306
2023-01,WEEKDAY,21,TRAIN,CC17/TE9,1298,2870
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,CC17/TE9,764,1439
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,EW9,725,43
2023-01,WEEKDAY,5,TRAIN,EW9,3169,537
2023-01,WEEKDAY,6,TRAIN,DT34,2653,1759
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,DT34,330,332
2023-01,WEEKDAY,5,TRAIN,TE12,18,80
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,TE12,4,14
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,DT30,2993,3106
2023-01,WEEKDAY,17,TRAIN,DT30,4641,9416
2023-01,WEEKENDS/HOLIDAY,12,TRAIN,DT17,1173,1203
2023-01,WEEKDAY,12,TRAIN,DT17,10857,5901
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,BP13,656,334
2023-01,WEEKDAY,15,TRAIN,BP13,628,690
2023-01,WEEKDAY,21,TRAIN,NS3,5473,15328
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,NS3,3266,7937
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,CC2,1579,1380
2023-01,WEEKDAY,15,TRAIN,CC2,4554,3330
2023-01,WEEKDAY,19,TRAIN,CC26,8183,2825
2023-01,WEEKENDS/HOLIDAY,19,TRAIN,CC26,2584,1459
2023-01,WEEKDAY,20,TRAIN,EW20,6109,7941
2023-01,WEEKENDS/HOLIDAY,20,TRAIN,EW20,2851,3783
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,SE1,577,1799
2023-01,WEEKDAY,21,TRAIN,SE1,808,3506
2023-01,WEEKDAY,16,TRAIN,CG2,13640,8845
2023-01,WEEKENDS/HOLIDAY,16,TRAIN,CG2,12312,9467
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,EW15,4512,1807
2023-01,WEEKDAY,22,TRAIN,EW15,13643,2767
2023-01,WEEKDAY,6,TRAIN,NS4/BP1,43229,27072
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,NS4/BP1,7746,4131
2023-01,WEEKENDS/HOLIDAY,5,TRAIN,PW5,316,9
2023-01,WEEKDAY,5,TRAIN,PW5,1074,45
2023-01,WEEKENDS/HOLIDAY,22,TRAIN,PE5,409,1805
2023-01,WEEKDAY,22,TRAIN,PE5,481,3033
2023-01,WEEKENDS/HOLIDAY,15,TRAIN,CE1/DT16,19953,21194
2023-01,WEEKDAY,15,TRAIN,CE1/DT16,18633,16088
2023-01,WEEKDAY,14,TRAIN,NS28,1444,1529
2023-01,WEEKENDS/HOLIDAY,14,TRAIN,NS28,1395,1978
2023-01,WEEKDAY,21,TRAIN,DT10/TE11,1890,2671
2023-01,WEEKENDS/HOLIDAY,21,TRAIN,DT10/TE11,974,1748
2023-01,WEEKENDS/HOLIDAY,6,TRAIN,BP10,931,293
2023-01,WEEKDAY,6,TRAIN,BP10,7734,1337
2023-01,WEEKENDS/HOLIDAY,0,TRAIN,PE6,20,247
2023-01,WEEKDAY,0,TRAIN,PE6,51,350
2023-01,WEEKENDS/HOLIDAY,13,TRAIN,SE2,2521,2196
2023-01,WEEKDAY,13,TRAIN,SE2,4043,4274
2023-01,WEEKENDS/HOLIDAY,17,TRAIN,DT22,4559,6695
